"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"729","ENSG00000119707",3311.63775674657,-0.308700922131346,0.0927344205422096,-3.32887098799346,0.0008719878615407,0.00830642269089971,"RBM25","RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]"
"730","ENSG00000119714",249.452956252126,-0.628359046445088,0.15413393001257,-4.07670813554058,4.56777689086435e-05,0.00073197762366548,"GPR68","G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]"
"731","ENSG00000119760",651.34306832111,-0.286876857357911,0.10612015067226,-2.703321240505,0.0068650363090626,0.0414384861321109,"SUPT7L","SPT7 like, STAGA complex subunit gamma [Source:HGNC Symbol;Acc:HGNC:30632]"
"732","ENSG00000119787",2121.39760079782,0.255615535848589,0.073717195483245,3.46751574273721,0.000525292972152443,0.00553028143254752,"ATL2","atlastin GTPase 2 [Source:HGNC Symbol;Acc:HGNC:24047]"
"733","ENSG00000119801",1287.02129002481,-0.287184950272333,0.0877901247402066,-3.27126713992247,0.00107066721032913,0.00978754548273185,"YPEL5","yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]"
"734","ENSG00000119862",3124.8035748719,0.370332525574562,0.101915542560387,3.63371980633015,0.000279364237612995,0.00328839599821001,"LGALSL","galectin like [Source:HGNC Symbol;Acc:HGNC:25012]"
"735","ENSG00000119888",507.078155599296,-0.706239477855187,0.111855518333641,-6.31385459006701,2.72169684987608e-10,1.65023700836364e-08,"EPCAM","epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]"
"736","ENSG00000119917",2202.63863905682,1.02740801010609,0.095265529632623,10.784677459603,4.06667404280731e-27,1.25855089387297e-24,"IFIT3","interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]"
"737","ENSG00000119922",116.664897289583,1.49586960534422,0.22438642742585,6.66648880016834,2.61995671856093e-11,1.88929403175838e-09,"IFIT2","interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]"
"738","ENSG00000119969",1269.31106640843,-0.339581777024611,0.1073389303741,-3.1636404037295,0.00155809177243829,0.0133172918754723,"HELLS","helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]"
"739","ENSG00000119986",1119.39918814571,-0.74501885042223,0.132986759443786,-5.60220320833633,2.11644224524859e-08,8.59009550632999e-07,"AVPI1","arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]"
"740","ENSG00000120063",2934.98053381611,-0.318337892818654,0.0657551224833576,-4.8412637798557,1.29015977741829e-06,3.23192639014311e-05,"GNA13","G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]"
"741","ENSG00000120129",1552.95596720662,-1.26248274724548,0.0788933097961285,-16.0024056603521,1.22931703347604e-57,1.82615045322865e-54,"DUSP1","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]"
"742","ENSG00000120162",1361.4492763314,-0.368886357628353,0.0910863744096548,-4.04985224210716,5.12499821135126e-05,0.000805628025710296,"MOB3B","MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]"
"743","ENSG00000120217",750.516434262192,-0.968910164181155,0.110651806032997,-8.75638815955901,2.01606583595954e-18,3.74358224914737e-16,"CD274","CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]"
"744","ENSG00000120256",2195.51801755655,0.319279329851669,0.0849341785814804,3.75913837260901,0.000170499525334564,0.00220240908595212,"LRP11","LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]"
"745","ENSG00000120471",242.832569201627,0.434658116393655,0.149598451094763,2.90549877497275,0.00366668284406329,0.0257833539218024,"TP53AIP1","tumor protein p53 regulated apoptosis inducing protein 1 [Source:HGNC Symbol;Acc:HGNC:29984]"
"746","ENSG00000120539",1462.08433791826,-0.23798088916131,0.0833891884248399,-2.85385784004609,0.00431918542335936,0.0290849952239362,"MASTL","microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]"
"747","ENSG00000120694",9316.6428132821,-0.222307271826744,0.0655813108501078,-3.38979610113083,0.000699446265208024,0.0069446318917926,"HSPH1","heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]"
"748","ENSG00000120696",252.121873315763,0.524980676697263,0.137138958930072,3.82809291242289,0.000129140009134259,0.00173765130424037,"KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]"
"749","ENSG00000120697",652.745998250864,-0.25723670036234,0.0949192734655176,-2.71005762023442,0.00672715204046719,0.0407718659980172,"ALG5","ALG5 dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266]"
"750","ENSG00000120709",1736.69963801001,-0.424442366643044,0.0868746876642546,-4.88568509487355,1.03069823805125e-06,2.64439072992251e-05,"FAM53C","family with sequence similarity 53 member C [Source:HGNC Symbol;Acc:HGNC:1336]"
"751","ENSG00000120738",296.044670179212,2.58524577045671,0.186363774372024,13.8720402029204,9.3576759817333e-44,9.26721844724321e-41,"EGR1","early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]"
"752","ENSG00000120784",411.530628797317,0.449247167366453,0.12279467669907,3.65852314972426,0.000253672830488644,0.00304141234617337,"ZFP30","ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]"
"753","ENSG00000120868",915.813196293945,-0.371991341791995,0.0868970388514695,-4.28082874524446,1.86198607415628e-05,0.000332050457762203,"APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]"
"754","ENSG00000120875",6787.99274294582,-1.00312846730068,0.0654383258336176,-15.3293724208534,4.86665701913905e-53,5.56109153994697e-50,"DUSP4","dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]"
"755","ENSG00000120889",3830.53733097,-0.342477725542041,0.0743956568639959,-4.60346396521683,4.15521119598427e-06,9.03743225715174e-05,"TNFRSF10B","TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]"
"756","ENSG00000120899",855.104543869289,-0.280354797691071,0.0911553369313306,-3.07557195364511,0.00210099227752192,0.016734713288251,"PTK2B","protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]"
"757","ENSG00000120910",453.051396311445,-0.542480286722421,0.111850239339075,-4.85005923928233,1.2342460708874e-06,3.10758057339532e-05,"PPP3CC","protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]"
"758","ENSG00000120913",927.113410177323,0.434427009250513,0.112456158075883,3.86307888054801,0.000111966833075015,0.00153721562414912,"PDLIM2","PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]"
"759","ENSG00000120963",730.316233661721,0.279857123547239,0.100850390508156,2.77497312739317,0.00552062692086759,0.0352271962669622,"ZNF706","zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]"
"760","ENSG00000120992",4220.85403475067,-0.183276981431756,0.0599913926157874,-3.05505462434496,0.00225019534817045,0.0176954218618698,"LYPLA1","lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]"
"761","ENSG00000121064",559.982934956892,0.371457091929755,0.102176669186326,3.63543942944918,0.000277507193417732,0.00327172171287334,"SCPEP1","serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]"
"762","ENSG00000121274",1325.86368397493,-0.326080555717948,0.0871530716898786,-3.74146945592758,0.000182947415141395,0.00232678411979917,"TENT4B","terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]"
"763","ENSG00000121289",559.245947069732,-0.368500290612103,0.113902183299895,-3.23523465429871,0.00121542797752483,0.010870067794179,"CEP89","centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907]"
"764","ENSG00000121297",426.808416508431,-0.630460113835929,0.125160011450639,-5.03723279127831,4.72310228743003e-07,1.3338723285128e-05,"TSHZ3","teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]"
"765","ENSG00000121390",1023.83740416372,-0.256080382569762,0.0845885690585082,-3.02736392659198,0.00246696755284606,0.0189491506715307,"PSPC1","paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]"
"766","ENSG00000121481",726.335474933696,-0.379240659420958,0.0993367022735566,-3.81772950723281,0.000134685475156312,0.00179771020677865,"RNF2","ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]"
"767","ENSG00000121552",9071.56037980374,0.41876650345732,0.104113586190857,4.02220804006935,5.76550982685515e-05,0.000892152588311805,"CSTA","cystatin A [Source:HGNC Symbol;Acc:HGNC:2481]"
"768","ENSG00000121621",848.359167325044,0.26808558599264,0.0974535036302635,2.75090762267256,0.00594304000872497,0.0372001401686649,"KIF18A","kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]"
"769","ENSG00000121680",418.398051679812,0.373521571798386,0.118353608320336,3.1559795860842,0.00159960055423363,0.0136250379777182,"PEX16","peroxisomal biogenesis factor 16 [Source:HGNC Symbol;Acc:HGNC:8857]"
"770","ENSG00000121690",427.772202146034,-0.364851114161064,0.110273370023167,-3.30860582282388,0.000937617433136756,0.00881533859862943,"DEPDC7","DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]"
"771","ENSG00000121716",49.0759269505011,0.980131469652027,0.311756404407055,3.14390163536876,0.0016671146745338,0.0140630258320271,"PILRB","paired immunoglobin like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297]"
"772","ENSG00000121742",3402.57285089274,0.663494531932676,0.125509037018007,5.28642835366098,1.24727634808687e-07,4.0991792369094e-06,"GJB6","gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]"
"773","ENSG00000121864",1112.5031591271,-0.574485232178325,0.0844936849241983,-6.7991499328466,1.05238250645825e-11,8.01986794643203e-10,"ZNF639","zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]"
"774","ENSG00000121879",1014.71321564917,-0.253326880918749,0.0872758432156737,-2.90260021083652,0.00370078737641169,0.0259684442496909,"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]"
"775","ENSG00000121903",155.096946328193,0.799388310033738,0.172823173486254,4.62546945475064,3.73750886504628e-06,8.21312044234652e-05,"ZSCAN20","zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]"
"776","ENSG00000121931",555.057586225883,0.445865980163437,0.101055775504823,4.41207816115524,1.02383137234907e-05,0.000200911691363877,"LRIF1","ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]"
"777","ENSG00000122042",452.626411370924,-0.59225347580965,0.110498849536445,-5.35981576545111,8.33068645136295e-08,2.90498467687786e-06,"UBL3","ubiquitin like 3 [Source:HGNC Symbol;Acc:HGNC:12504]"
"778","ENSG00000122254",232.992228494,-1.10757172405866,0.152883910459347,-7.24452769902935,4.3394872275558e-13,4.26907832883056e-11,"HS3ST2","heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]"
"779","ENSG00000122257",1192.09777876232,-0.450144501584618,0.0932803852332311,-4.82571443566739,1.39502274896821e-06,3.44809699432991e-05,"RBBP6","RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]"
"780","ENSG00000122299",581.009361572612,-0.394084380932584,0.114092530452245,-3.45407696165994,0.000552179772397587,0.00574011932747806,"ZC3H7A","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]"
"781","ENSG00000122378",1929.71750685034,0.39380307846373,0.0804499451377669,4.8950074209418,9.83020189360228e-07,2.54847555199759e-05,"PRXL2A","peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]"
"782","ENSG00000122512",483.891159505756,0.404181545227466,0.112592059815185,3.58978728953812,0.00033094790898606,0.00377011594170853,"PMS2","PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
"783","ENSG00000122641",2454.58836278302,-0.6249579948054,0.225863980177545,-2.76696618165562,0.00565806242344875,0.035919024487321,"INHBA","inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]"
"784","ENSG00000122644",473.863536942558,-0.690897815114462,0.115112124862003,-6.00195518884491,1.94955512495898e-09,9.78400046664378e-08,"ARL4A","ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]"
"785","ENSG00000122696",499.439123475825,-0.312268621239338,0.101442773261432,-3.07827370250002,0.00208203593176202,0.0166283031001747,"SLC25A51","solute carrier family 25 member 51 [Source:HGNC Symbol;Acc:HGNC:23323]"
"786","ENSG00000122786",11804.7884002171,-0.338420324002386,0.071254309446604,-4.74947166888186,2.03948764944091e-06,4.81662782709774e-05,"CALD1","caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]"
"787","ENSG00000122861",8323.8552891957,0.248241024483076,0.077165543720742,3.21699313597073,0.00129541697933549,0.01145441620716,"PLAU","plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]"
"788","ENSG00000122863",2693.38240194741,-0.186978455388681,0.0703737998186494,-2.65693277712042,0.00788551652038164,0.0460091704282283,"CHST3","carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]"
"789","ENSG00000122912",455.962102302355,-0.315627193941232,0.110664844753711,-2.85209991161758,0.00434314472675571,0.0292066160778434,"SLC25A16","solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]"
"790","ENSG00000122952",1409.04305014373,-0.242428416948183,0.0760512246295252,-3.18769905585538,0.00143409710187272,0.012436376210344,"ZWINT","ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]"
"791","ENSG00000122971",156.092666428378,0.603793525536462,0.180867838065615,3.33831338945634,0.000842886254590196,0.00810425586533163,"ACADS","acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]"
"792","ENSG00000123066",2356.31112787334,-0.266976013432339,0.0782152762486653,-3.41334872466036,0.000641697728501112,0.00648905361258272,"MED13L","mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]"
"793","ENSG00000123094",798.014982254145,-0.908785074074353,0.105107769747772,-8.64622164712627,5.32326695412156e-18,9.41394411946141e-16,"RASSF8","Ras association domain family member 8 [Source:HGNC Symbol;Acc:HGNC:13232]"
"794","ENSG00000123130",1415.41003780825,-0.237131004777276,0.0789175088702637,-3.00479587067437,0.00265759142200541,0.0200856398679856,"ACOT9","acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]"
"795","ENSG00000123144",2386.2979625884,-0.234734683617815,0.0752989432937699,-3.11737022260757,0.00182472265127762,0.0150925695906064,"TRIR","telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]"
"796","ENSG00000123268",696.695021450149,-0.5360949566678,0.0993812996360434,-5.39432427057304,6.87819044281728e-08,2.43855654004894e-06,"ATF1","activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]"
"797","ENSG00000123352",996.26984893895,-0.24934088575116,0.0884937815874132,-2.81760911646502,0.00483826716325923,0.0317457856493886,"SPATS2","spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]"
"798","ENSG00000123358",29.1237236003634,-1.04235160351095,0.382343438824971,-2.7262181004448,0.00640646506453902,0.0392769453296439,"NR4A1","nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]"
"799","ENSG00000123374",1214.68225309894,-0.328838033283353,0.0860071366361166,-3.82338078146489,0.000131634252865649,0.00176312045177074,"CDK2","cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]"
"800","ENSG00000123384",1413.76699209714,0.476480657958709,0.100009825274918,4.76433847023438,1.89474228614386e-06,4.51064049049152e-05,"LRP1","LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]"
"801","ENSG00000123388",242.464361937872,-0.522858125925283,0.142773218665762,-3.66215828718771,0.000250099240848942,0.00300341489313745,"HOXC11","homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123]"
"802","ENSG00000123415",480.482385342193,0.35579848929536,0.104198853252964,3.41461041256938,0.000638732995967672,0.00646347319829685,"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]"
"803","ENSG00000123485",1325.16925033732,0.620172215872142,0.0999428511893996,6.20526839580419,5.46036318963343e-10,3.08417091946786e-08,"HJURP","Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]"
"804","ENSG00000123505",5867.43045097374,-0.313511227208611,0.0576628461854686,-5.43697108186826,5.41939296809037e-08,1.99270006289561e-06,"AMD1","adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]"
"805","ENSG00000123609",270.725478214622,0.421424482064267,0.140445901959676,3.00061786199545,0.00269432459468708,0.0202842834438439,"NMI","N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]"
"806","ENSG00000123636",1117.00185979307,-0.510494250476203,0.115034911481445,-4.43773324030025,9.09111883632025e-06,0.000182006159452207,"BAZ2B","bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]"
"807","ENSG00000123684",2879.84583170583,-0.236604196733138,0.071406445720177,-3.31348513914734,0.000921410034672142,0.00870709037217218,"LPGAT1","lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]"
"808","ENSG00000123689",907.206912559417,-0.911284362076914,0.122887315608763,-7.41560963849333,1.21066603048226e-13,1.3032205712184e-11,"G0S2","G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]"
"809","ENSG00000123737",953.453138113527,-0.29079223081408,0.0825286956466856,-3.52352873791915,0.000425840914240382,0.00463773224416486,"EXOSC9","exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]"
"810","ENSG00000123892",2474.01844482679,0.375890186976143,0.0717539204495267,5.23860138402546,1.61798083838454e-07,5.10299476734658e-06,"RAB38","RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]"
"811","ENSG00000123992",1119.58673741177,0.279985260578774,0.0982356466304383,2.85013913159321,0.00437001085098852,0.0293474282058926,"DNPEP","aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]"
"812","ENSG00000124120",2135.92929682908,-0.396251062480557,0.0765023115859774,-5.179595939859,2.22367026453356e-07,6.81084985147342e-06,"TTPAL","alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]"
"813","ENSG00000124160",828.192308899585,-0.282783244028541,0.0918528127190334,-3.07865633786895,0.00207936395714727,0.0166158964945792,"NCOA5","nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]"
"814","ENSG00000124164",1359.70307292671,-0.298478914972968,0.102196639179585,-2.92063337277135,0.0034932064100942,0.0248522898572554,"VAPB","VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]"
"815","ENSG00000124172",3021.20480711325,0.216800866388151,0.0749712566483211,2.89178648031914,0.00383058181804833,0.0266401184022041,"ATP5F1E","ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]"
"816","ENSG00000124193",5501.75766812298,-0.635189803347555,0.0747780403075151,-8.49433604752704,1.99067575615697e-17,3.32263914131592e-15,"SRSF6","serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]"
"817","ENSG00000124201",3766.57790738932,0.285295465287983,0.0832109826879537,3.42857945035763,0.000606748914112258,0.00619467705782653,"ZNFX1","zinc finger NFX1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29271]"
"818","ENSG00000124207",10366.8466666449,-0.189102223364393,0.0623295959953749,-3.03390741339676,0.0024140850555511,0.0186292122079021,"CSE1L","chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431]"
"819","ENSG00000124209",2102.09386079255,-0.287738584622464,0.0871287725291506,-3.30245194865101,0.000958435075393505,0.00895443587733995,"RAB22A","RAB22A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9764]"
"820","ENSG00000124225",2678.61641206063,-1.69697566555724,0.0857811705249703,-19.7826126080113,4.20337768540833e-87,2.08137251722469e-83,"PMEPA1","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]"
"821","ENSG00000124380",423.946014432008,-0.360844624938837,0.125677314482517,-2.87119936023963,0.00408917544057297,0.0280187736022655,"SNRNP27","small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]"
"822","ENSG00000124422",6957.37176724026,-0.178036223173509,0.0568558602610768,-3.13136099526036,0.00173998134410303,0.0145210240823879,"USP22","ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]"
"823","ENSG00000124466",2543.89628438568,0.438876674436385,0.130247919639365,3.3695484400178,0.000752914562585838,0.00739229730813788,"LYPD3","LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]"
"824","ENSG00000124496",744.562211529619,0.387550813203242,0.103817490806839,3.73300115607988,0.000189211725895944,0.00239211930909297,"TRERF1","transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]"
"825","ENSG00000124541",2089.01449010389,-0.192366554351397,0.0708704171515925,-2.71434206376863,0.00664075568643404,0.0404462590086009,"RRP36","ribosomal RNA processing 36 [Source:HGNC Symbol;Acc:HGNC:21374]"
"826","ENSG00000124575",7133.33096475984,0.311277279282971,0.0767761373265532,4.05434930854896,5.02740459927799e-05,0.000792803559684444,"H1-3","H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]"
"827","ENSG00000124762",11787.7780981059,0.370693667172285,0.0737289260456468,5.02779149316215,4.96160934420526e-07,1.39328368257409e-05,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"828","ENSG00000124766",1615.96399704672,-0.61392260628869,0.0750305416472845,-8.1823027371269,2.78470374676754e-16,4.31624661552994e-14,"SOX4","SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]"
"829","ENSG00000124767",9282.7470120966,-0.17649023834989,0.0571395218032045,-3.08875945720624,0.00200994103252932,0.0162215699487796,"GLO1","glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]"
"830","ENSG00000124788",438.729929179825,-0.36155010607184,0.117689068782125,-3.07207890939444,0.00212573522415345,0.0168594750426052,"ATXN1","ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]"
"831","ENSG00000124789",3835.80219520931,-0.349878253323951,0.0764610904574241,-4.57589933953105,4.74178516218677e-06,0.000101943140894177,"NUP153","nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062]"
"832","ENSG00000124795",6921.32305138875,-0.245216684894814,0.0675651341951008,-3.6293376430916,0.000284149379762401,0.00333152252278648,"DEK","DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]"
"833","ENSG00000124882",2171.02854310126,-0.516114559110097,0.0772710739486645,-6.67927249792051,2.401312965194e-11,1.74007337063204e-09,"EREG","epiregulin [Source:HGNC Symbol;Acc:HGNC:3443]"
"834","ENSG00000125089",1087.9319861217,0.529533503576098,0.0892472393035832,5.93333203030335,2.96847675412346e-09,1.43637531539101e-07,"SH3TC1","SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:26009]"
"835","ENSG00000125144",27.9549930250478,-1.71222501149699,0.432144208797211,-3.96216118749486,7.42743667199916e-05,0.00109458900558083,"MT1G","metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]"
"836","ENSG00000125148",22072.6189887181,-0.557810065426017,0.0704809586111613,-7.91433709781698,2.48573954195695e-15,3.516729609121e-13,"MT2A","metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]"
"837","ENSG00000125249",1983.69641636045,-0.248316536016181,0.0718416157011077,-3.45644420149576,0.000547352515928912,0.00571392946178777,"RAP2A","RAP2A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9861]"
"838","ENSG00000125266",4304.52511271384,-0.742891440051531,0.0701036979809779,-10.5970364110194,3.0757274580244e-26,8.95881007626519e-24,"EFNB2","ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]"
"839","ENSG00000125351",155.496277842179,-0.591221849097442,0.196556633246306,-3.00789568549731,0.00263063417812108,0.0199683549902854,"UPF3B","UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]"
"840","ENSG00000125398",658.867268863347,-0.655982446948215,0.134151805776953,-4.88985178506567,1.0091193031205e-06,2.59800125612738e-05,"SOX9","SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]"
"841","ENSG00000125630",2792.81741560976,0.362021154575314,0.0688296962302553,5.25966515040613,1.44317962092044e-07,4.6104157567254e-06,"POLR1B","RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]"
"842","ENSG00000125633",771.903721295951,-0.253195508366466,0.089105889264328,-2.84151261445104,0.00449000756214498,0.0299367425204953,"CCDC93","coiled-coil domain containing 93 [Source:HGNC Symbol;Acc:HGNC:25611]"
"843","ENSG00000125691",17903.7246406763,-0.178288402552546,0.0516649750417479,-3.45085626013523,0.000558811099807177,0.00579688469806956,"RPL23","ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]"
"844","ENSG00000125740",52.3602029662337,-2.27751070905161,0.480877086960007,-4.73615976059392,2.17805915073688e-06,5.10332313630856e-05,"FOSB","FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]"
"845","ENSG00000125746",858.6963746875,0.378759039608557,0.0875108474747687,4.32813817415905,1.50375123231545e-05,0.00027749783052428,"EML2","EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035]"
"846","ENSG00000125775",492.559160490933,0.51867427407685,0.143736551622635,3.60850645310161,0.000307964855604216,0.0035518772748452,"SDCBP2","syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]"
"847","ENSG00000125827",980.361903628051,-0.379415088287838,0.0871181237132455,-4.35517975038931,1.32957769077863e-05,0.00025192444638414,"TMX4","thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]"
"848","ENSG00000125845",691.443286181069,-0.417535600022541,0.110256928392324,-3.78693299469433,0.000152518207162391,0.00199617442061438,"BMP2","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]"
"849","ENSG00000125848",2161.96029424814,-0.528963826733705,0.0747887984395551,-7.07276808519951,1.51873192132239e-12,1.37565626166123e-10,"FLRT3","fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]"
"850","ENSG00000125875",883.339574839359,-0.265526452011186,0.0848922756680767,-3.12780461969682,0.00176117212476242,0.0146567013520144,"TBC1D20","TBC1 domain family member 20 [Source:HGNC Symbol;Acc:HGNC:16133]"
"851","ENSG00000125898",356.233333454368,0.392706918333989,0.128664824474583,3.05217000790737,0.00227193384344024,0.0178116970778849,"FAM110A","family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]"
